nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
SOCIEDAD QUIMICA MINERA DE C,CMN,833635105,5940,106725,SH,DFND,1,106725,0,0,
SOCIEDAD QUIMICA MINERA DE C,CMN,833635105,2783,50000,SH,DFND,1,50000,0,0,Call
SOCIEDAD QUIMICA MINERA DE C,CMN,833635105,27476,493634,SH,DFND,2,493634,0,0,
SODASTREAM INTERNATIONAL LTD,CMN,M9068E105,3607,54282,SH,DFND,1,54282,0,0,
SODASTREAM INTERNATIONAL LTD,CMN,M9068E105,645,9700,SH,DFND,1,9700,0,0,Put
SODASTREAM INTERNATIONAL LTD,CMN,M9068E105,2326,35000,SH,DFND,1,35000,0,0,Call
SOHU COM INC,CMN,83408W103,5839,107242,SH,DFND,1,107242,0,0,
SOHU COM INC,CMN,83408W103,114,2100,SH,DFND,1,2100,0,0,Call
SOHU COM INC,CMN,83408W103,681,12500,SH,DFND,1,12500,0,0,Put
SOHU COM INC,CMN,83408W103,356,6530,SH,DFND,7,6530,0,0,
SOLAR CAP LTD,CMN,83413U100,1437,66383,SH,DFND,1,66383,0,0,
SOLAR SR CAP LTD,CMN,83416M105,263,15293,SH,DFND,1,15293,0,0,
SOLARCITY CORP,CNV,83416TAC4,455,481000,PRN,DFND,1,481000,0,0,
SOLAREDGE TECHNOLOGIES INC,CMN,83417M104,19099,668953,SH,DFND,1,668953,0,0,
SOLAREDGE TECHNOLOGIES INC,CMN,83417M104,262,9185,SH,DFND,2,9185,0,0,
SOLARIS OILFIELD INFRSTR INC,CMN,83418M103,1466,84128,SH,DFND,1,81128,0,3000,
SOLENO THERAPEUTICS INC,CMN,834203101,5,10170,SH,DFND,1,10170,0,0,
SOLIGENIX INC,CMN,834223307,24,10796,SH,DFND,1,10796,0,0,
SONIC AUTOMOTIVE INC,CMN,83545G102,2659,130360,SH,DFND,1,130360,0,0,
SONIC CORP,CMN,835451105,5009,196833,SH,DFND,1,195333,0,1500,
SONIC CORP,CMN,835451105,664,26089,SH,DFND,2,26089,0,0,
SONOCO PRODS CO,CMN,835495102,50250,996031,SH,DFND,1,996031,0,0,
SONOCO PRODS CO,CMN,835495102,2315,45888,SH,DFND,2,44423,0,1465,
SONUS NETWORKS INC,CMN,835916503,761,99526,SH,DFND,1,99526,0,0,
SONUS NETWORKS INC,CMN,835916503,19,2500,SH,DFND,1,2500,0,0,Call
SONUS NETWORKS INC,CMN,835916503,181,23602,SH,DFND,2,23602,0,0,
SONY CORP,CMN,835699307,12480,334234,SH,DFND,1,332538,0,1696,
SONY CORP,CMN,835699307,10328,276600,SH,DFND,1,276600,0,0,Call
SONY CORP,CMN,835699307,9376,251100,SH,DFND,1,251100,0,0,Put
SONY CORP,CMN,835699307,15827,423865,SH,DFND,2,423865,0,0,
SONY CORP,CMN,835699307,338,9054,SH,DFND,6,9054,0,0,
SONY CORP,CMN,835699307,655,17538,SH,DFND,7,17538,0,0,
SORRENTO THERAPEUTICS INC,CMN,83587F202,10,5967,SH,DFND,1,5967,0,0,
SORRENTO THERAPEUTICS INC,CMN,83587F202,9,5500,SH,DFND,1,5500,0,0,Call
SORRENTO THERAPEUTICS INC,CMN,83587F202,6,3300,SH,DFND,1,3300,0,0,Put
SOTHEBYS,CMN,835898107,35988,780489,SH,DFND,1,780489,0,0,
SOTHEBYS,CMN,835898107,4228,91700,SH,DFND,1,91700,0,0,Put
SOTHEBYS,CMN,835898107,309,6700,SH,DFND,1,6700,0,0,Call
SOTHEBYS,CMN,835898107,5527,119856,SH,DFND,2,119856,0,0,
SOTHEBYS,CMN,835898107,630,13660,SH,DFND,7,13660,0,0,
SOTHERLY HOTELS INC,CMN,83600C103,107,18178,SH,DFND,1,18178,0,0,
SOUTH JERSEY INDS INC,CMN,838518108,8280,239790,SH,DFND,1,239790,0,0,
SOUTH JERSEY INDS INC,CMN,838518108,76196,2206666,SH,DFND,2,2115600,0,91066,
SOUTH JERSEY INDS INC,CMN,838518108,203,5866,SH,DFND,6,5866,0,0,
SOUTH ST CORP,CMN,840441109,2846,31606,SH,DFND,1,31606,0,0,
SOUTH ST CORP,CMN,840441109,80647,895583,SH,DFND,2,859285,0,36298,
SOUTHCROSS ENERGY PARTNERS L,CMN,84130C100,140,59521,SH,DFND,1,59521,0,0,
SOUTHERN CO,CMN,842587107,205206,4175948,SH,DFND,1,4175948,0,0,
SOUTHERN CO,CMN,842587107,8619,175400,SH,DFND,1,175400,0,0,Put
SOUTHERN CO,CMN,842587107,13248,269600,SH,DFND,1,269600,0,0,Call
SOUTHERN CO,CMN,842587107,115312,2346609,SH,DFND,2,2264615,0,81994,
SOUTHERN CO,CMN,842587107,2334,47501,SH,DFND,3,47501,0,0,
SOUTHERN CO,CMN,842587107,1972,40124,SH,DFND,6,40124,0,0,
SOUTHERN CO,CMN,842587107,707,14380,SH,DFND,7,14380,0,0,
SOUTHERN COPPER CORP,CMN,84265V105,20267,509736,SH,DFND,1,509736,0,0,
SOUTHERN COPPER CORP,CMN,84265V105,167,4200,SH,DFND,1,4200,0,0,Put
SOUTHERN COPPER CORP,CMN,84265V105,414,10400,SH,DFND,1,10400,0,0,Call
SOUTHERN COPPER CORP,CMN,84265V105,16246,408604,SH,DFND,2,407865,0,739,
SOUTHERN COPPER CORP,CMN,84265V105,216,5430,SH,DFND,6,5430,0,0,
SOUTHERN NATL BANCORP OF VA,CMN,843395104,297,17480,SH,DFND,1,17480,0,0,
SOUTHSIDE BANCSHARES INC,CMN,84470P109,2047,56307,SH,DFND,1,56307,0,0,
SOUTHSIDE BANCSHARES INC,CMN,84470P109,219,6020,SH,DFND,2,6020,0,0,
SOUTHWEST AIRLS CO,CMN,844741108,78861,1408731,SH,DFND,1,1405618,0,3113,
SOUTHWEST AIRLS CO,CMN,844741108,8072,144200,SH,DFND,1,144200,0,0,Put
SOUTHWEST AIRLS CO,CMN,844741108,9942,177600,SH,DFND,1,177600,0,0,Call
SOUTHWEST AIRLS CO,CMN,844741108,54257,969229,SH,DFND,2,953569,0,15660,
SOUTHWEST AIRLS CO,CMN,844741108,1573,28098,SH,DFND,6,28098,0,0,
SOUTHWEST AIRLS CO,CMN,844741108,371,6626,SH,DFND,7,6626,0,0,
SOUTHWEST BANCORP INC OKLA,CMN,844767103,3357,121845,SH,DFND,1,121845,0,0,
SOUTHWEST GAS HOLDINGS INC,CMN,844895102,11015,141908,SH,DFND,1,141908,0,0,
SOUTHWEST GAS HOLDINGS INC,CMN,844895102,1279,16481,SH,DFND,2,16481,0,0,
SOUTHWESTERN ENERGY CO,CMN,845467208,205,14369,SH,DFND,1,14369,0,0,
SOUTHWESTERN ENERGY CO,CMN,845467109,16945,2773329,SH,DFND,1,2773329,0,0,
SOUTHWESTERN ENERGY CO,CMN,845467109,1524,249400,SH,DFND,1,249400,0,0,Call
SOUTHWESTERN ENERGY CO,CMN,845467109,2681,438800,SH,DFND,1,438800,0,0,Put
SOUTHWESTERN ENERGY CO,CMN,845467109,83540,13672629,SH,DFND,2,13672629,0,0,
SOUTHWESTERN ENERGY CO,CMN,845467109,121,19870,SH,DFND,6,19870,0,0,
SP PLUS CORP,CMN,78469C103,1283,32479,SH,DFND,1,32479,0,0,
SPARK ENERGY INC,CMN,846511103,200,13346,SH,DFND,1,13346,0,0,
SPARK NETWORKS INC,CMN,84651P100,17,14034,SH,DFND,1,14034,0,0,
SPARK THERAPEUTICS INC,CMN,84652J103,6445,72287,SH,DFND,1,72287,0,0,
SPARK THERAPEUTICS INC,CMN,84652J103,187,2100,SH,DFND,1,2100,0,0,Put
SPARK THERAPEUTICS INC,CMN,84652J103,36,400,SH,DFND,1,400,0,0,Call
SPARK THERAPEUTICS INC,CMN,84652J103,44750,501911,SH,DFND,2,358457,0,143454,
SPARTAN MTRS INC,CMN,846819100,112,10136,SH,DFND,1,10136,0,0,
SPARTANNASH CO,CMN,847215100,2675,101452,SH,DFND,1,101452,0,0,
SPARTANNASH CO,CMN,847215100,7847,297578,SH,DFND,2,285561,0,12017,
SPARTON CORP,CMN,847235108,239,10285,SH,DFND,1,10285,0,0,
SPDR DOW JONES INDL AVRG ETF,CMN,78467X109,145897,651849,SH,DFND,1,593493,0,58356,
SPDR DOW JONES INDL AVRG ETF,CMN,78467X109,221291,988700,SH,DFND,1,988700,0,0,Call
SPDR DOW JONES INDL AVRG ETF,CMN,78467X109,167305,747500,SH,DFND,1,747500,0,0,Put
SPDR DOW JONES INDL AVRG ETF,CMN,78467X109,1771,7913,SH,DFND,6,7913,0,0,
SPDR GOLD TRUST,CMN,78463V107,47713,392442,SH,DFND,1,105640,0,286802,
SPDR GOLD TRUST,CMN,78463V107,359220,2954600,SH,DFND,1,2954600,0,0,Put
SPDR GOLD TRUST,CMN,78463V107,1184809,9745100,SH,DFND,1,9745100,0,0,Call
SPDR GOLD TRUST,CMN,78463V107,105115,864572,SH,DFND,3,733287,0,131285,
SPDR GOLD TRUST,CMN,78463V107,12158,100000,SH,DFND,3,100000,0,0,Put
SPDR GOLD TRUST,CMN,78463V107,280,2300,SH,DFND,4,0,0,2300,
SPDR GOLD TRUST,CMN,78463V107,2492,20500,SH,DFND,4,0,0,20500,Call
SPDR GOLD TRUST,CMN,78463V107,230,1890,SH,DFND,5,0,0,1890,
SPDR GOLD TRUST,CMN,78463V107,797,6553,SH,DFND,6,6553,0,0,
SPDR INDEX SHS FDS,CMN,78463X848,3411,90157,SH,DFND,1,90157,0,0,
SPDR INDEX SHS FDS,CMN,78463X210,682,29050,SH,DFND,1,29050,0,0,
SPDR INDEX SHS FDS,CMN,78463X541,5820,126599,SH,DFND,1,74,0,126525,
SPDR INDEX SHS FDS,CMN,78463X400,1273,12414,SH,DFND,1,11864,0,550,
SPDR INDEX SHS FDS,CMN,78463X871,2887,82433,SH,DFND,1,273,0,82160,
SPDR INDEX SHS FDS,CMN,78463X772,2258,55909,SH,DFND,1,189,0,55720,
SPDR INDEX SHS FDS,CMN,78463X749,256629,5373312,SH,DFND,1,1642,0,5371670,
SPDR INDEX SHS FDS,CMN,78463X863,247974,6461011,SH,DFND,1,2576131,0,3884880,
SPDR INDEX SHS FDS,CMN,78463X202,170190,4125825,SH,DFND,1,501083,0,3624742,
SPDR INDEX SHS FDS,CMN,78463X202,28133,682000,SH,DFND,1,682000,0,0,Put
SPDR INDEX SHS FDS,CMN,78463X202,2046,49600,SH,DFND,1,49600,0,0,Call
SPDR INDEX SHS FDS,CMN,78463X863,38792,1010744,SH,DFND,2,1010744,0,0,
SPDR INDEX SHS FDS,CMN,78463X749,888,18600,SH,DFND,3,0,0,18600,
SPDR INDEX SHS FDS,CMN,78463X202,1495,36243,SH,DFND,3,13,0,36230,
SPDR INDEX SHS FDS,CMN,78463X863,17802,463845,SH,DFND,3,0,0,463845,
SPDR INDEX SHS FDS,CMN,78463X749,582,12186,SH,DFND,4,0,0,12186,
SPDR INDEX SHS FDS,CMN,78463X749,2076,43462,SH,DFND,5,0,0,43462,
SPDR INDEX SHS FDS,CMN,78463X863,3601,93816,SH,DFND,5,0,0,93816,
SPDR INDEX SHS FDS,CMN,78463X202,41040,994915,SH,DFND,5,0,0,994915,
SPDR INDEX SHS FDS,CMN,78463X772,13271,328654,SH,DFND,5,0,0,328654,
SPDR INDEX SHS FDS,CMN,78463X749,9092,190378,SH,DFND,6,190378,0,0,
SPDR INDEX SHS FDS,CMN,78463X863,50652,1319739,SH,DFND,6,1319739,0,0,
SPDR INDEX SHS FDS,CMN,78463X202,1431,34703,SH,DFND,6,34703,0,0,
SPDR S&P 500 ETF TR,CMN,78462F103,7983274,31776754,SH,DFND,1,15113319,0,16663435,
SPDR S&P 500 ETF TR,CMN,78462F103,8436881,33582300,SH,DFND,1,33582300,0,0,Call
SPDR S&P 500 ETF TR,CMN,78462F103,26512628,105531300,SH,DFND,1,105531300,0,0,Put
SPDR S&P 500 ETF TR,CMN,78462F103,867682,3453735,SH,DFND,2,3453735,0,0,
SPDR S&P 500 ETF TR,CMN,78462F103,178002,708523,SH,DFND,3,786,0,707737,
SPDR S&P 500 ETF TR,CMN,78462F103,25123,100000,SH,DFND,3,100000,0,0,Put
SPDR S&P 500 ETF TR,CMN,78462F103,47790,190226,SH,DFND,4,0,0,190226,
SPDR S&P 500 ETF TR,CMN,78462F103,994041,3956696,SH,DFND,5,64147,0,3892549,
SPDR S&P 500 ETF TR,CMN,78462F103,874762,3481918,SH,DFND,6,3481918,0,0,
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,156447,479414,SH,DFND,1,172932,0,306482,
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,14946,45800,SH,DFND,1,45800,0,0,Call
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,19612,60100,SH,DFND,1,60100,0,0,Put
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,701,2148,SH,DFND,5,0,0,2148,
SPDR S&P MIDCAP 400 ETF TR,CMN,78467Y107,2745,8411,SH,DFND,6,8411,0,0,
SPDR SER TR,CMN,78468R861,1953,100000,SH,DFND,1,100000,0,0,
SPDR SER TR,CMN,78468R804,649,7316,SH,DFND,1,7316,0,0,
SPDR SER TR,CMN,78468R887,2888,30154,SH,DFND,1,30154,0,0,
SPDR SER TR,CMN,78468R853,1334,15245,SH,DFND,1,15245,0,0,
SPDR SER TR,CMN,78468R408,13478,481875,SH,DFND,1,477246,0,4629,
SPDR SER TR,CMN,78468R739,4681,96323,SH,DFND,1,1549,0,94774,
SPDR SER TR,CMN,78468R408,386,13800,SH,DFND,4,0,0,13800,
SPDR SERIES TRUST,CMN,78464A409,4603,37148,SH,DFND,1,35647,0,1501,
SPDR SERIES TRUST,CMN,78464A516,15688,558481,SH,DFND,1,557831,0,650,
SPDR SERIES TRUST,CMN,78464A888,78278,1965804,SH,DFND,1,1959969,0,5835,
SPDR SERIES TRUST,CMN,78464A359,5912,115770,SH,DFND,1,114120,0,1650,
SPDR SERIES TRUST,CMN,78464A698,89138,1570442,SH,DFND,1,1551602,0,18840,
SPDR SERIES TRUST,CMN,78464A284,2213,38753,SH,DFND,1,32438,0,6315,
SPDR SERIES TRUST,CMN,78464A755,10247,318437,SH,DFND,1,272002,0,46435,
SPDR SERIES TRUST,CMN,78464A722,24643,579149,SH,DFND,1,561553,0,17596,
SPDR SERIES TRUST,CMN,78464A730,341941,10030532,SH,DFND,1,9638915,0,391617,
SPDR SERIES TRUST,CMN,78464A870,479529,5539208,SH,DFND,1,5433171,0,106037,
SPDR SERIES TRUST,CMN,78464A474,3408,111124,SH,DFND,1,4033,0,107091,
SPDR SERIES TRUST,CMN,78464A763,51956,568885,SH,DFND,1,446433,0,122452,
SPDR SERIES TRUST,CMN,78464A417,59935,1605969,SH,DFND,1,1009692,0,596277,
SPDR SERIES TRUST,CMN,78464A607,42893,463663,SH,DFND,1,17455,0,446208,
SPDR SERIES TRUST,CMN,78464A797,344527,7640869,SH,DFND,1,278057,0,7362812,
SPDR SERIES TRUST,CMN,78464A532,2729,45458,SH,DFND,1,45458,0,0,
SPDR SERIES TRUST,CMN,78464A805,324,1722,SH,DFND,1,1722,0,0,
SPDR SERIES TRUST,CMN,78464A862,3685,56202,SH,DFND,1,56202,0,0,
SPDR SERIES TRUST,CMN,78464A748,630,37976,SH,DFND,1,37976,0,0,
SPDR SERIES TRUST,CMN,78464A128,689,7184,SH,DFND,1,7184,0,0,
SPDR SERIES TRUST,CMN,78464A367,322,7634,SH,DFND,1,7634,0,0,
SPDR SERIES TRUST,CMN,78464A656,901,15981,SH,DFND,1,15981,0,0,
SPDR SERIES TRUST,CMN,78464A789,1683,18706,SH,DFND,1,18706,0,0,
SPDR SERIES TRUST,CMN,78464A573,242,3973,SH,DFND,1,3973,0,0,
SPDR SERIES TRUST,CMN,78464A631,1300,16293,SH,DFND,1,16293,0,0,
SPDR SERIES TRUST,CMN,78464A540,2416,34649,SH,DFND,1,34649,0,0,
SPDR SERIES TRUST,CMN,78464A292,827,18491,SH,DFND,1,18491,0,0,
SPDR SERIES TRUST,CMN,78464A375,4406,127663,SH,DFND,1,127663,0,0,
SPDR SERIES TRUST,CMN,78464A490,684,11935,SH,DFND,1,11935,0,0,
SPDR SERIES TRUST,CMN,78464A144,269,8313,SH,DFND,1,8313,0,0,
SPDR SERIES TRUST,CMN,78464A300,1794,14197,SH,DFND,1,14197,0,0,
SPDR SERIES TRUST,CMN,78464A508,412,3530,SH,DFND,1,3530,0,0,
SPDR SERIES TRUST,CMN,78464A821,981,6655,SH,DFND,1,6655,0,0,
SPDR SERIES TRUST,CMN,78464A854,940,7967,SH,DFND,1,7967,0,0,
SPDR SERIES TRUST,CMN,78464A839,294,2970,SH,DFND,1,2970,0,0,
SPDR SERIES TRUST,CMN,78464A714,177254,4243567,SH,DFND,1,4243567,0,0,
SPDR SERIES TRUST,CMN,78464A417,83970,2250000,SH,DFND,1,2250000,0,0,Call
SPDR SERIES TRUST,CMN,78464A755,3247,100900,SH,DFND,1,100900,0,0,Call
SPDR SERIES TRUST,CMN,78464A698,52696,928400,SH,DFND,1,928400,0,0,Put
SPDR SERIES TRUST,CMN,78464A698,72187,1271800,SH,DFND,1,1271800,0,0,Call
SPDR SERIES TRUST,CMN,78464A714,20781,497500,SH,DFND,1,497500,0,0,Call
SPDR SERIES TRUST,CMN,78464A870,25478,294300,SH,DFND,1,294300,0,0,Call
SPDR SERIES TRUST,CMN,78464A755,4171,129600,SH,DFND,1,129600,0,0,Put
SPDR SERIES TRUST,CMN,78464A730,221005,6483000,SH,DFND,1,6483000,0,0,Put
SPDR SERIES TRUST,CMN,78464A730,44184,1296100,SH,DFND,1,1296100,0,0,Call
SPDR SERIES TRUST,CMN,78464A870,112342,1297700,SH,DFND,1,1297700,0,0,Put
SPDR SERIES TRUST,CMN,78464A888,1183,29700,SH,DFND,1,29700,0,0,Call
SPDR SERIES TRUST,CMN,78464A714,13467,322400,SH,DFND,1,322400,0,0,Put
SPDR SERIES TRUST,CMN,78464A888,2099,52700,SH,DFND,1,52700,0,0,Put
SPDR SERIES TRUST,CMN,78464A755,20905,649622,SH,DFND,2,649622,0,0,
SPDR SERIES TRUST,CMN,78464A680,13702,299490,SH,DFND,2,299490,0,0,
SPDR SERIES TRUST,CMN,78464A359,18053,353504,SH,DFND,2,353504,0,0,
SPDR SERIES TRUST,CMN,78464A797,153216,3397994,SH,DFND,2,3397994,0,0,
SPDR SERIES TRUST,CMN,78464A607,23823,257523,SH,DFND,2,257523,0,0,
SPDR SERIES TRUST,CMN,78464A888,637,16000,SH,DFND,3,0,0,16000,
SPDR SERIES TRUST,CMN,78464A870,736,8500,SH,DFND,3,0,0,8500,
SPDR SERIES TRUST,CMN,78464A698,352,6200,SH,DFND,3,0,0,6200,
SPDR SERIES TRUST,CMN,78464A730,13062,383161,SH,DFND,3,0,0,383161,
SPDR SERIES TRUST,CMN,78464A607,29832,322471,SH,DFND,3,0,0,322471,
SPDR SERIES TRUST,CMN,78464A797,26584,589579,SH,DFND,3,0,0,589579,
SPDR SERIES TRUST,CMN,78464A417,2939,78745,SH,DFND,3,0,0,78745,
SPDR SERIES TRUST,CMN,78464A722,4251,99897,SH,DFND,3,0,0,99897,
SPDR SERIES TRUST,CMN,78464A474,1534,50000,SH,DFND,4,0,0,50000,
SPDR SERIES TRUST,CMN,78464A797,981,21750,SH,DFND,4,0,0,21750,
SPDR SERIES TRUST,CMN,78464A417,1411,37804,SH,DFND,4,0,0,37804,
SPDR SERIES TRUST,CMN,78464A722,10494,246630,SH,DFND,5,0,0,246630,
SPDR SERIES TRUST,CMN,78464A763,23093,252854,SH,DFND,5,281,0,252573,
SPDR SERIES TRUST,CMN,78464A284,10439,182814,SH,DFND,5,0,0,182814,
SPDR SERIES TRUST,CMN,78464A417,32679,875636,SH,DFND,5,0,0,875636,
SPDR SERIES TRUST,CMN,78464A797,154287,3421750,SH,DFND,5,66723,0,3355027,
SPDR SERIES TRUST,CMN,78464A417,10511,281645,SH,DFND,6,281645,0,0,
SPDR SERIES TRUST,CMN,78464A649,1548,26817,SH,DFND,6,26817,0,0,
SPDR SERIES TRUST,CMN,78464A607,40181,434339,SH,DFND,6,434339,0,0,
SPECTRA ENERGY PARTNERS LP,CMN,84756N109,50866,1146137,SH,DFND,1,1035971,0,110166,
SPECTRA ENERGY PARTNERS LP,CMN,84756N109,11565,260598,SH,DFND,2,260598,0,0,
SPECTRUM BRANDS HLDGS INC,CMN,84763R101,80600,760950,SH,DFND,1,760950,0,0,
SPECTRUM BRANDS HLDGS INC,CMN,84763R101,15602,147300,SH,DFND,1,147300,0,0,Put
SPECTRUM BRANDS HLDGS INC,CMN,84763R101,17225,162624,SH,DFND,2,155608,0,7016,
SPECTRUM PHARMACEUTICALS INC,CMN,84763A108,19090,1356770,SH,DFND,1,1356770,0,0,
SPECTRUM PHARMACEUTICALS INC,CMN,84763A108,6447,458181,SH,DFND,2,458181,0,0,
SPEEDWAY MOTORSPORTS INC,CMN,847788106,292,13725,SH,DFND,1,13725,0,0,
SPI ENERGY CO LTD,CMN,G8651P102,8,67000,SH,DFND,2,67000,0,0,
SPIRE INC,CMN,84857L101,7279,97511,SH,DFND,1,97511,0,0,
SPIRE INC,CMN,84857L101,968,12967,SH,DFND,2,12967,0,0,
SPIRE INC,CMN,84857L101,334,4477,SH,DFND,6,4477,0,0,
SPIRIT AEROSYSTEMS HLDGS INC,CMN,848574109,289679,3727215,SH,DFND,1,3727215,0,0,
SPIRIT AEROSYSTEMS HLDGS INC,CMN,848574109,52199,671625,SH,DFND,2,641390,0,30235,
SPIRIT AEROSYSTEMS HLDGS INC,CMN,848574109,81,1037,SH,DFND,6,1037,0,0,
SPIRIT AEROSYSTEMS HLDGS INC,CMN,848574109,753,9688,SH,OTR,"6,2",0,9688,0,
SPIRIT AIRLS INC,CMN,848577102,6124,183294,SH,DFND,1,183294,0,0,
SPIRIT AIRLS INC,CMN,848577102,501,15000,SH,DFND,1,15000,0,0,Put
SPIRIT AIRLS INC,CMN,848577102,662,19800,SH,DFND,1,19800,0,0,Call
SPIRIT AIRLS INC,CMN,848577102,576,17231,SH,DFND,2,17231,0,0,
SPIRIT RLTY CAP INC NEW,CNV,84860WAA0,2233,2227000,PRN,DFND,1,2227000,0,0,
SPIRIT RLTY CAP INC NEW,CMN,84860W102,14483,1689909,SH,DFND,1,1689909,0,0,
SPIRIT RLTY CAP INC NEW,CMN,84860W102,320,37300,SH,DFND,1,37300,0,0,Call
SPIRIT RLTY CAP INC NEW,CMN,84860W102,6242,728319,SH,DFND,2,728319,0,0,
SPLUNK INC,CMN,848637104,119544,1799541,SH,DFND,1,1799541,0,0,
SPLUNK INC,CMN,848637104,1800,27100,SH,DFND,1,27100,0,0,Call
SPLUNK INC,CMN,848637104,2132,32100,SH,DFND,1,32100,0,0,Put
SPLUNK INC,CMN,848637104,105045,1581288,SH,DFND,2,1565950,0,15338,
SPLUNK INC,CMN,848637104,761,11455,SH,DFND,3,11455,0,0,
SPOK HLDGS INC,CMN,84863T106,1203,78370,SH,DFND,1,78370,0,0,
SPOK HLDGS INC,CMN,84863T106,180,11724,SH,DFND,2,11724,0,0,
SPORTSMANS WHSE HLDGS INC,CMN,84920Y106,54,12077,SH,DFND,1,12077,0,0,
SPRAGUE RES LP,CMN,849343108,584,23745,SH,DFND,1,23745,0,0,
SPRAGUE RES LP,CMN,849343108,30944,1257866,SH,DFND,2,1257866,0,0,
SPRINT CORP,CMN,85207U105,15948,2049927,SH,DFND,1,2049694,0,233,
SPRINT CORP,CMN,85207U105,43461,5586300,SH,DFND,1,5586300,0,0,Put
SPRINT CORP,CMN,85207U105,30572,3929500,SH,DFND,1,3929500,0,0,Call
SPRINT CORP,CMN,85207U105,4821,619705,SH,DFND,2,608999,0,10706,
SPRINT CORP,CMN,85207U105,131,16840,SH,DFND,6,16840,0,0,
SPROUTS FMRS MKT INC,CMN,85208M102,53751,2863689,SH,DFND,1,2863689,0,0,
SPROUTS FMRS MKT INC,CMN,85208M102,518,27600,SH,DFND,1,27600,0,0,Call
SPROUTS FMRS MKT INC,CMN,85208M102,1378,73400,SH,DFND,1,73400,0,0,Put
SPROUTS FMRS MKT INC,CMN,85208M102,1176,62649,SH,DFND,2,53223,0,9426,
SPS COMM INC,CMN,78463M107,4136,72932,SH,DFND,1,72932,0,0,
SPS COMM INC,CMN,78463M107,394,6939,SH,DFND,2,6939,0,0,
SPX CORP,CMN,784635104,3813,129973,SH,DFND,1,129973,0,0,
SPX CORP,CMN,784635104,584,19913,SH,DFND,2,19913,0,0,
SPX FLOW INC,CMN,78469X107,3319,86072,SH,DFND,1,86072,0,0,
SPX FLOW INC,CMN,78469X107,42,1100,SH,DFND,1,1100,0,0,Put
SPX FLOW INC,CMN,78469X107,1275,33070,SH,DFND,2,33070,0,0,
SQUARE INC,CMN,852234103,178838,6207495,SH,DFND,1,6206295,0,1200,
SQUARE INC,CMN,852234103,1515,52583,SH,DFND,2,46035,0,6548,
SQUARE INC,CMN,852234103,3150,109345,SH,DFND,3,109345,0,0,
SRC ENERGY INC,CMN,78470V108,13089,1353615,SH,DFND,1,1353615,0,0,
SRC ENERGY INC,CMN,78470V108,38509,3982308,SH,DFND,2,3819588,0,162720,
SRC ENERGY INC,CMN,78470V108,129,13308,SH,DFND,6,13308,0,0,
SS&C TECHNOLOGIES HLDGS INC,CMN,78467J100,25522,635656,SH,DFND,1,635656,0,0,
SS&C TECHNOLOGIES HLDGS INC,CMN,78467J100,6692,166670,SH,DFND,2,163742,0,2928,
SSGA ACTIVE ETF TR,CMN,78467V608,47423,1000059,SH,DFND,1,1000059,0,0,
SSR MNG INC,CMN,784730103,2675,252117,SH,DFND,1,252117,0,0,
SSR MNG INC,CMN,784730103,549,51700,SH,DFND,1,51700,0,0,Put
SSR MNG INC,CMN,784730103,1086,102400,SH,DFND,1,102400,0,0,Call
SSR MNG INC,CMN,784730103,763,71910,SH,DFND,2,71910,0,0,
SSR MNG INC,CMN,784730103,740,69785,SH,DFND,3,69785,0,0,
ST JOE CO,CMN,790148100,2325,123339,SH,DFND,1,123339,0,0,
ST JOE CO,CMN,790148100,381,20216,SH,DFND,2,20216,0,0,
STAAR SURGICAL CO,CMN,852312305,134,10795,SH,DFND,1,10795,0,0,
STAAR SURGICAL CO,CMN,852312305,292,23434,SH,DFND,2,23434,0,0,
STAG INDL INC,CMN,85254J102,6400,232982,SH,DFND,1,232982,0,0,
STAG INDL INC,CMN,85254J102,1734,63107,SH,DFND,2,63107,0,0,
STAG INDL INC,CMN,85254J102,315,11467,SH,DFND,6,11467,0,0,
STAMPS COM INC,CMN,852857200,16485,81347,SH,DFND,1,81347,0,0,
STAMPS COM INC,CMN,852857200,2027,10000,SH,DFND,1,10000,0,0,Put
STAMPS COM INC,CMN,852857200,3810,18802,SH,DFND,2,18802,0,0,
STANDARD MTR PRODS INC,CMN,853666105,2205,45692,SH,DFND,1,45692,0,0,
STANDARD MTR PRODS INC,CMN,853666105,14822,307191,SH,DFND,2,295134,0,12057,
STANDEX INTL CORP,CMN,854231107,3651,34377,SH,DFND,1,33102,0,1275,
STANDEX INTL CORP,CMN,854231107,23008,216646,SH,DFND,2,207741,0,8905,
STANLEY BLACK & DECKER INC,CMN,854502101,93172,617156,SH,DFND,1,617156,0,0,
STANLEY BLACK & DECKER INC,CMN,854502101,3759,24900,SH,DFND,1,24900,0,0,Call
STANLEY BLACK & DECKER INC,CMN,854502101,740,4900,SH,DFND,1,4900,0,0,Put
STANLEY BLACK & DECKER INC,CMN,854502101,135325,896369,SH,DFND,2,892076,0,4293,
